state,district,month,biometric_pressure_index
Andhra Pradesh,Nellore,2025-03,0.2857087805033778
Andhra Pradesh,Nellore,2025-04,0.24051791000470119
Andhra Pradesh,Nellore,2025-05,-0.12985299206127093
Andhra Pradesh,Nellore,2025-06,0.27598156074356456
Andhra Pradesh,Nellore,2025-07,-1.4913121866292778
Andhra Pradesh,Nellore,2025-08,-0.009756779703514216
Andhra Pradesh,Nellore,2025-09,2.3773248178736983
Andhra Pradesh,Nellore,2025-10,-0.25429929828383985
Andhra Pradesh,Nellore,2025-11,0.42834698701334145
Andhra Pradesh,Nellore,2025-12,0.47664020836028714
Andhra Pradesh,Nizamabad,2025-01,1.1540452898703644
Andhra Pradesh,Nizamabad,2025-02,-0.4712686835382253
Andhra Pradesh,Nizamabad,2025-03,-0.6073218746219724
Andhra Pradesh,Nizamabad,2025-04,-0.8018165390466687
Andhra Pradesh,Nizamabad,2025-05,-1.3608908889296107
Andhra Pradesh,Nizamabad,2025-06,1.0070263381836924
Andhra Pradesh,Nizamabad,2025-07,-0.4545471363689658
Andhra Pradesh,Nizamabad,2025-08,-1.0497239636352542
Andhra Pradesh,Nizamabad,2025-09,-0.2284029267382863
Andhra Pradesh,Nizamabad,2025-10,0.22033599871320866
Andhra Pradesh,Nizamabad,2025-11,0.3480695075793482
Andhra Pradesh,Nizamabad,2025-12,2.244494878532362
Andhra Pradesh,Palnadu,2025-01,-0.8237810201345325
Andhra Pradesh,Palnadu,2025-02,1.1198812793758686
Andhra Pradesh,Palnadu,2025-03,1.1258898715476562
Andhra Pradesh,Palnadu,2025-04,0.24284141487246788
Andhra Pradesh,Palnadu,2025-05,-1.229045437475557
Andhra Pradesh,Palnadu,2025-06,-0.8069041073259544
Andhra Pradesh,Palnadu,2025-07,-1.7862118782101954
Andhra Pradesh,Palnadu,2025-08,1.2043502827194335
Andhra Pradesh,Palnadu,2025-09,1.1654106712489958
Andhra Pradesh,Palnadu,2025-10,-0.5620920921667935
Andhra Pradesh,Palnadu,2025-11,-0.1434252247424384
Andhra Pradesh,Palnadu,2025-12,0.49308624029105574
Andhra Pradesh,Parvathipuram Manyam,2025-01,-1.5264593028709348
Andhra Pradesh,Parvathipuram Manyam,2025-02,-0.34814095027600717
Andhra Pradesh,Parvathipuram Manyam,2025-03,0.4956967355629281
Andhra Pradesh,Parvathipuram Manyam,2025-04,1.3355233094073826
Andhra Pradesh,Parvathipuram Manyam,2025-05,1.0467924029081048
Andhra Pradesh,Parvathipuram Manyam,2025-06,-0.0015140220862760049
Andhra Pradesh,Parvathipuram Manyam,2025-07,-0.9426629562079839
Andhra Pradesh,Parvathipuram Manyam,2025-08,-0.670032687833105
Andhra Pradesh,Parvathipuram Manyam,2025-09,0.7415701871476996
Andhra Pradesh,Parvathipuram Manyam,2025-10,-1.6960894614213187
Andhra Pradesh,Parvathipuram Manyam,2025-11,0.31670086280921445
Andhra Pradesh,Parvathipuram Manyam,2025-12,1.248615882860294
Andhra Pradesh,Prakasam,2025-01,-2.245592255703172
Andhra Pradesh,Prakasam,2025-02,-0.45028302092723377
Andhra Pradesh,Prakasam,2025-03,1.3721547281131783
Andhra Pradesh,Prakasam,2025-04,0.634855239886555
Andhra Pradesh,Prakasam,2025-05,-0.1791532926451157
Andhra Pradesh,Prakasam,2025-06,0.10697751128823092
Andhra Pradesh,Prakasam,2025-07,-1.500688956031107
Andhra Pradesh,Prakasam,2025-08,-0.08786284563454895
Andhra Pradesh,Prakasam,2025-09,1.1093743152838826
Andhra Pradesh,Prakasam,2025-10,0.3726591575453579
Andhra Pradesh,Prakasam,2025-11,-0.02411658960081505
Andhra Pradesh,Prakasam,2025-12,0.8916760084247958
Andhra Pradesh,Rangareddi,2025-01,1.9476043087319654
Andhra Pradesh,Rangareddi,2025-02,-0.11876134958500544
Andhra Pradesh,Rangareddi,2025-03,-0.3889790499157465
Andhra Pradesh,Rangareddi,2025-04,0.13069097400766613
Andhra Pradesh,Rangareddi,2025-05,0.23779128874602506
Andhra Pradesh,Rangareddi,2025-06,-1.0426074433282604
Andhra Pradesh,Rangareddi,2025-07,-1.637269129982015
Andhra Pradesh,Rangareddi,2025-08,-0.9668156077590234
Andhra Pradesh,Rangareddi,2025-09,1.7723040778936077
Andhra Pradesh,Rangareddi,2025-10,0.11354211917125058
Andhra Pradesh,Rangareddi,2025-11,-0.25855294888579516
Andhra Pradesh,Rangareddi,2025-12,0.2110527609053202
Andhra Pradesh,Sri Potti Sriramulu Nellore,2025-01,0.07072738511407008
Andhra Pradesh,Sri Potti Sriramulu Nellore,2025-02,-0.38953951805426357
Andhra Pradesh,Sri Potti Sriramulu Nellore,2025-03,0.3341427109574549
Andhra Pradesh,Sri Potti Sriramulu Nellore,2025-04,0.402892522713568
Andhra Pradesh,Sri Potti Sriramulu Nellore,2025-05,-0.6536835316435404
Andhra Pradesh,Sri Potti Sriramulu Nellore,2025-06,0.9376230868089337
Andhra Pradesh,Sri Potti Sriramulu Nellore,2025-07,-0.8097686305826586
Andhra Pradesh,Sri Potti Sriramulu Nellore,2025-08,-0.7874707593056419
Andhra Pradesh,Sri Potti Sriramulu Nellore,2025-09,2.780188645017062
Andhra Pradesh,Sri Potti Sriramulu Nellore,2025-10,-0.7267446417852556
Andhra Pradesh,Sri Potti Sriramulu Nellore,2025-11,-0.4084069475963547
Andhra Pradesh,Sri Potti Sriramulu Nellore,2025-12,-0.7499603216433705
Andhra Pradesh,Sri Sathya Sai,2025-01,-1.6718773780611813
Andhra Pradesh,Sri Sathya Sai,2025-02,0.5941078202202565
Andhra Pradesh,Sri Sathya Sai,2025-03,-0.9304219588507883
Andhra Pradesh,Sri Sathya Sai,2025-04,0.4315157293091996
Andhra Pradesh,Sri Sathya Sai,2025-05,-0.3817040427754488
Andhra Pradesh,Sri Sathya Sai,2025-06,-0.010527303945384692
Andhra Pradesh,Sri Sathya Sai,2025-07,-1.0737625693745938
Andhra Pradesh,Sri Sathya Sai,2025-08,-0.49664037356071494
Andhra Pradesh,Sri Sathya Sai,2025-09,2.1500140002124106
Andhra Pradesh,Sri Sathya Sai,2025-10,-0.3381277380071397
Andhra Pradesh,Sri Sathya Sai,2025-11,0.9768513411777282
Andhra Pradesh,Sri Sathya Sai,2025-12,0.7505724736556569
Andhra Pradesh,Srikakulam,2025-01,-2.128985416102912
Andhra Pradesh,Srikakulam,2025-02,-0.38953305416481476
Andhra Pradesh,Srikakulam,2025-03,0.061621498232039794
Andhra Pradesh,Srikakulam,2025-04,-0.09079757054852657
Andhra Pradesh,Srikakulam,2025-05,-0.42014776168214546
Andhra Pradesh,Srikakulam,2025-06,0.15607904445847623
Andhra Pradesh,Srikakulam,2025-07,-1.4412541768844047
Andhra Pradesh,Srikakulam,2025-08,-0.1396708758340699
Andhra Pradesh,Srikakulam,2025-09,1.3801806504538576
Andhra Pradesh,Srikakulam,2025-10,0.9847903066631505
Andhra Pradesh,Srikakulam,2025-11,0.8196821782440488
Andhra Pradesh,Srikakulam,2025-12,1.2080351771652937
Andhra Pradesh,Tirupati,2025-01,0.13873075595253076
Andhra Pradesh,Tirupati,2025-02,-0.5306901544557712
Andhra Pradesh,Tirupati,2025-03,-1.3611303012486289
Andhra Pradesh,Tirupati,2025-04,-0.3921030919422522
Andhra Pradesh,Tirupati,2025-05,0.7818217625751709
Andhra Pradesh,Tirupati,2025-06,0.845453260113134
Andhra Pradesh,Tirupati,2025-07,-2.2404512586353857
Andhra Pradesh,Tirupati,2025-08,-0.13554478903339187
Andhra Pradesh,Tirupati,2025-09,0.6678235633757534
Andhra Pradesh,Tirupati,2025-10,0.35268641603702944
Andhra Pradesh,Tirupati,2025-11,0.22840697764992673
Andhra Pradesh,Tirupati,2025-12,1.6449968596118905
Andhra Pradesh,Visakhapatnam,2025-01,-1.8970747374072652
Andhra Pradesh,Visakhapatnam,2025-02,-0.8444989936869137
Andhra Pradesh,Visakhapatnam,2025-03,0.8758691268212415
Andhra Pradesh,Visakhapatnam,2025-04,0.989213948307193
Andhra Pradesh,Visakhapatnam,2025-05,-0.16898830706682105
Andhra Pradesh,Visakhapatnam,2025-06,-0.23282961104036884
Andhra Pradesh,Visakhapatnam,2025-07,-1.7653325763136838
Andhra Pradesh,Visakhapatnam,2025-08,-0.17894093830264232
Andhra Pradesh,Visakhapatnam,2025-09,0.8879026673442157
Andhra Pradesh,Visakhapatnam,2025-10,0.9110752678283903
Andhra Pradesh,Visakhapatnam,2025-11,0.5128955700498039
Andhra Pradesh,Visakhapatnam,2025-12,0.9107085834668496
Andhra Pradesh,Vizianagaram,2025-01,-2.1528791890620376
Andhra Pradesh,Vizianagaram,2025-02,-0.0787735795466744
Andhra Pradesh,Vizianagaram,2025-03,0.6900156456503567
Andhra Pradesh,Vizianagaram,2025-04,0.6396223726742605
Andhra Pradesh,Vizianagaram,2025-05,-0.10055366345546105
Andhra Pradesh,Vizianagaram,2025-06,0.09049661856209328
Andhra Pradesh,Vizianagaram,2025-07,-1.0677852703473156
Andhra Pradesh,Vizianagaram,2025-08,0.09864413498908162
Andhra Pradesh,Vizianagaram,2025-09,2.257627444109475
Andhra Pradesh,Vizianagaram,2025-10,0.1968835966905901
Andhra Pradesh,Vizianagaram,2025-11,-0.23483215825925133
Andhra Pradesh,Vizianagaram,2025-12,-0.3384659520051121
Andhra Pradesh,Warangal,2025-01,0.6836571273008119
Andhra Pradesh,Warangal,2025-02,-0.3230878005459738
Andhra Pradesh,Warangal,2025-03,0.38863526360144324
Andhra Pradesh,Warangal,2025-04,-0.6446246633935785
Andhra Pradesh,Warangal,2025-05,-0.3328453850310376
Andhra Pradesh,Warangal,2025-06,-0.0605095887351972
Andhra Pradesh,Warangal,2025-07,0.6321154623721713
Andhra Pradesh,Warangal,2025-08,-0.9627393016426249
Andhra Pradesh,Warangal,2025-09,0.42776851670182425
Andhra Pradesh,Warangal,2025-10,-1.439113696637468
Andhra Pradesh,Warangal,2025-11,-0.89299054230767
Andhra Pradesh,Warangal,2025-12,2.523734608317289
Andhra Pradesh,West Godavari,2025-01,-1.8886527427343023
Andhra Pradesh,West Godavari,2025-02,-0.06703056163851777
Andhra Pradesh,West Godavari,2025-03,0.36031875452526246
Andhra Pradesh,West Godavari,2025-04,0.12238359279060636
Andhra Pradesh,West Godavari,2025-05,-0.6246268685261566
Andhra Pradesh,West Godavari,2025-06,-0.2102105890634017
Andhra Pradesh,West Godavari,2025-07,-1.7516237084159971
Andhra Pradesh,West Godavari,2025-08,0.04108764204360753
Andhra Pradesh,West Godavari,2025-09,1.6514627369402337
Andhra Pradesh,West Godavari,2025-10,0.662312964419391
Andhra Pradesh,West Godavari,2025-11,0.5689728386755092
Andhra Pradesh,West Godavari,2025-12,1.1356059409837693
Andhra Pradesh,Y. S. R,2025-01,-0.8881623642702816
Andhra Pradesh,Y. S. R,2025-02,-1.093394824402124
Andhra Pradesh,Y. S. R,2025-03,-0.7036985051428003
Andhra Pradesh,Y. S. R,2025-04,-0.1398157566502926
Andhra Pradesh,Y. S. R,2025-05,-0.710415114058362
Andhra Pradesh,Y. S. R,2025-06,0.03366834319604141
Andhra Pradesh,Y. S. R,2025-07,-0.6316178240977477
Andhra Pradesh,Y. S. R,2025-08,0.6851596096004718
Andhra Pradesh,Y. S. R,2025-09,0.7739554562807791
Andhra Pradesh,Y. S. R,2025-10,2.0836941948153154
Andhra Pradesh,Y. S. R,2025-11,1.5223775925862282
Andhra Pradesh,Y. S. R,2025-12,-0.9317508078572218
Arunachal Pradesh,Anjaw,2025-01,2.6302788856369492
Arunachal Pradesh,Anjaw,2025-02,-0.6537456086311647
Arunachal Pradesh,Anjaw,2025-03,0.1704942370855809
Arunachal Pradesh,Anjaw,2025-04,-0.015624437753684295
Arunachal Pradesh,Anjaw,2025-05,1.304126165652014
Arunachal Pradesh,Anjaw,2025-06,-0.34406915805826976
Arunachal Pradesh,Anjaw,2025-07,-1.132336486789275
Arunachal Pradesh,Anjaw,2025-08,-0.9390594013792688
Arunachal Pradesh,Anjaw,2025-09,-0.10152536460257577
Arunachal Pradesh,Anjaw,2025-10,-0.7857706784678847
Arunachal Pradesh,Anjaw,2025-11,-0.1171437149387379
Arunachal Pradesh,Anjaw,2025-12,-0.015624437753684295
Arunachal Pradesh,Changlang,2025-01,2.4388459306061945
Arunachal Pradesh,Changlang,2025-02,-0.6940931874547857
Arunachal Pradesh,Changlang,2025-03,-0.6222119471250065
Arunachal Pradesh,Changlang,2025-04,0.1302389973990077
Arunachal Pradesh,Changlang,2025-05,-0.07294398982922887
Arunachal Pradesh,Changlang,2025-06,-0.9047474828009267
Arunachal Pradesh,Changlang,2025-07,-1.265332412530147
Arunachal Pradesh,Changlang,2025-08,0.9035600965951683
Arunachal Pradesh,Changlang,2025-09,-0.9320875783485589
Arunachal Pradesh,Changlang,2025-10,0.8041494172536582
Arunachal Pradesh,Changlang,2025-11,0.5467073799747086
Arunachal Pradesh,Changlang,2025-12,-0.33208522374008187
Arunachal Pradesh,Dibang Valley,2025-01,0.6285303670190401
Arunachal Pradesh,Dibang Valley,2025-02,0.4182177951455076
Arunachal Pradesh,Dibang Valley,2025-03,-0.6585825728469789
Arunachal Pradesh,Dibang Valley,2025-04,-0.47911584484823116
Arunachal Pradesh,Dibang Valley,2025-05,-0.47911584484823116
Arunachal Pradesh,Dibang Valley,2025-06,2.6615518951298545
Arunachal Pradesh,Dibang Valley,2025-07,1.0912180251408117
Arunachal Pradesh,Dibang Valley,2025-08,-0.44706821484845477
Arunachal Pradesh,Dibang Valley,2025-09,-0.47911584484823116
Arunachal Pradesh,Dibang Valley,2025-10,-0.8760134163839234
Arunachal Pradesh,Dibang Valley,2025-11,-0.45272367896606236
Arunachal Pradesh,Dibang Valley,2025-12,-0.9277826648451005
Arunachal Pradesh,East Kameng,2025-01,1.640613542864164
Arunachal Pradesh,East Kameng,2025-02,2.137338720385664
Arunachal Pradesh,East Kameng,2025-03,0.7783736120721256
Arunachal Pradesh,East Kameng,2025-04,-0.018261106594431104
Arunachal Pradesh,East Kameng,2025-05,-0.8528308118641575
Arunachal Pradesh,East Kameng,2025-06,-0.46485935796810696
Arunachal Pradesh,East Kameng,2025-07,-0.9048384547878574
Arunachal Pradesh,East Kameng,2025-08,-0.9690831901641926
Arunachal Pradesh,East Kameng,2025-09,-0.9221351143122554
Arunachal Pradesh,East Kameng,2025-10,-0.1631037827156233
Arunachal Pradesh,East Kameng,2025-11,-0.6412703096541744
Arunachal Pradesh,East Kameng,2025-12,0.38005625273884724
Arunachal Pradesh,East Siang,2025-01,3.103361489552437
Arunachal Pradesh,East Siang,2025-02,-0.9522238367905776
Arunachal Pradesh,East Siang,2025-03,-0.5070521108622505
Arunachal Pradesh,East Siang,2025-04,-0.7187828688869754
Arunachal Pradesh,East Siang,2025-05,-0.3483685476700723
Arunachal Pradesh,East Siang,2025-06,-0.55158907766255
Arunachal Pradesh,East Siang,2025-07,-0.23279815740777468
Arunachal Pradesh,East Siang,2025-08,0.24176275760678545
Arunachal Pradesh,East Siang,2025-09,-0.2037765750316396
Arunachal Pradesh,East Siang,2025-10,0.3035206849032005
Arunachal Pradesh,East Siang,2025-11,-0.005268951578876078
Arunachal Pradesh,East Siang,2025-12,-0.12878480617170648
Arunachal Pradesh,Kamle,2025-01,0.5396584131687013
Arunachal Pradesh,Kamle,2025-02,1.1593618541279755
Arunachal Pradesh,Kamle,2025-03,0.5551509991926831
Arunachal Pradesh,Kamle,2025-04,-1.2574815656131941
Arunachal Pradesh,Kamle,2025-05,-0.04905985574260931
Arunachal Pradesh,Kamle,2025-06,-0.6532707106779018
Arunachal Pradesh,Kamle,2025-07,2.3677835639985605
Arunachal Pradesh,Kamle,2025-08,-0.6532707106779018
Arunachal Pradesh,Kamle,2025-09,-1.2574815656131941
Arunachal Pradesh,Kamle,2025-10,-0.04905985574260931
Arunachal Pradesh,Kamle,2025-11,-0.6532707106779018
Arunachal Pradesh,Kamle,2025-12,-0.04905985574260931
Arunachal Pradesh,Kra Daadi,2025-01,1.7441376585733395
Arunachal Pradesh,Kra Daadi,2025-02,0.09424595082710015
Arunachal Pradesh,Kra Daadi,2025-03,-0.3692279021181397
Arunachal Pradesh,Kra Daadi,2025-04,-0.6782104707482999
Arunachal Pradesh,Kra Daadi,2025-05,-0.6782104707482999
Arunachal Pradesh,Kra Daadi,2025-06,2.4116152155532995
Arunachal Pradesh,Kra Daadi,2025-07,-0.6782104707482999
Arunachal Pradesh,Kra Daadi,2025-08,0.4252987029308428
Arunachal Pradesh,Kra Daadi,2025-09,-0.23680680127664278
Arunachal Pradesh,Kra Daadi,2025-10,-0.6782104707482999
Arunachal Pradesh,Kra Daadi,2025-11,-0.6782104707482999
Arunachal Pradesh,Kra Daadi,2025-12,-0.6782104707482999
Arunachal Pradesh,Kurung Kumey,2025-01,2.697752021406428
Arunachal Pradesh,Kurung Kumey,2025-02,0.7693939796780919
Arunachal Pradesh,Kurung Kumey,2025-03,0.5896758643117411
Arunachal Pradesh,Kurung Kumey,2025-04,-0.5097761355765229
Arunachal Pradesh,Kurung Kumey,2025-05,-0.6084449047972645
Arunachal Pradesh,Kurung Kumey,2025-06,-0.3288833920051632
Arunachal Pradesh,Kurung Kumey,2025-07,-0.8265028847751035
Arunachal Pradesh,Kurung Kumey,2025-08,-0.424982662027448
Arunachal Pradesh,Kurung Kumey,2025-09,0.7544174700642293
Arunachal Pradesh,Kurung Kumey,2025-10,-0.47277534711874475
Arunachal Pradesh,Kurung Kumey,2025-11,-0.6729591000569801
Arunachal Pradesh,Kurung Kumey,2025-12,-0.9669149091032654
Arunachal Pradesh,Leparada,2025-01,-0.37796333015554007
Arunachal Pradesh,Leparada,2025-03,-0.37796333015554007
Arunachal Pradesh,Leparada,2025-04,-0.37796333015554007
Arunachal Pradesh,Leparada,2025-05,-0.37796333015554007
Arunachal Pradesh,Leparada,2025-08,-0.37796333015554007
Arunachal Pradesh,Leparada,2025-09,-0.37796333015554007
Arunachal Pradesh,Leparada,2025-11,2.6457433110887805
Arunachal Pradesh,Leparada,2025-12,-0.37796333015554007
Arunachal Pradesh,Lohit,2025-01,3.013626932893653
Arunachal Pradesh,Lohit,2025-02,-0.7958021076806144
Arunachal Pradesh,Lohit,2025-03,-0.5896557998307195
Arunachal Pradesh,Lohit,2025-04,-0.37272645433944535
Arunachal Pradesh,Lohit,2025-05,0.06540862159006328
Arunachal Pradesh,Lohit,2025-06,-1.0310467597539368
Arunachal Pradesh,Lohit,2025-07,-0.36839539969856056
Arunachal Pradesh,Lohit,2025-08,-0.16075954485614166
Arunachal Pradesh,Lohit,2025-09,0.5974297852187526
Arunachal Pradesh,Lohit,2025-10,-0.30342958008528836
Arunachal Pradesh,Lohit,2025-11,0.21629697682088908
Arunachal Pradesh,Lohit,2025-12,-0.27094667027865227
Arunachal Pradesh,Longding,2025-01,0.44672814523787996
Arunachal Pradesh,Longding,2025-02,0.3582406487677205
Arunachal Pradesh,Longding,2025-03,-0.5822550280008323
Arunachal Pradesh,Longding,2025-04,-0.3906725753257568
Arunachal Pradesh,Longding,2025-05,-0.6674027847453105
Arunachal Pradesh,Longding,2025-06,1.1419870460748478
Arunachal Pradesh,Longding,2025-07,-1.1159490033099715
Arunachal Pradesh,Longding,2025-08,2.4482310415867268
Arunachal Pradesh,Longding,2025-09,0.5672396880496212
Arunachal Pradesh,Longding,2025-10,-0.3794030192860465
Arunachal Pradesh,Longding,2025-11,-0.7439027224454273
Arunachal Pradesh,Longding,2025-12,-1.0828414366034491
Arunachal Pradesh,Lower Dibang Valley,2025-01,0.49912216375789925
Arunachal Pradesh,Lower Dibang Valley,2025-02,0.07687687809801245
Arunachal Pradesh,Lower Dibang Valley,2025-03,-0.456979283133918
Arunachal Pradesh,Lower Dibang Valley,2025-04,-0.9076370815764567
Arunachal Pradesh,Lower Dibang Valley,2025-05,-0.20911749399052176
Arunachal Pradesh,Lower Dibang Valley,2025-06,0.35420475406265145
Arunachal Pradesh,Lower Dibang Valley,2025-07,-0.9977686412649643
Arunachal Pradesh,Lower Dibang Valley,2025-08,-0.8818852073797402
Arunachal Pradesh,Lower Dibang Valley,2025-09,2.715651617901554
Arunachal Pradesh,Lower Dibang Valley,2025-10,-0.5809101777056161
Arunachal Pradesh,Lower Dibang Valley,2025-11,0.8949941121936981
Arunachal Pradesh,Lower Dibang Valley,2025-12,-0.5065516409625973
Arunachal Pradesh,Lower Siang,2025-01,1.690830176945066
Arunachal Pradesh,Lower Siang,2025-02,0.9398100103369649
Arunachal Pradesh,Lower Siang,2025-03,-1.1880804617193212
Arunachal Pradesh,Lower Siang,2025-04,-0.8688968909108783
Arunachal Pradesh,Lower Siang,2025-05,-0.6970288143217168
Arunachal Pradesh,Lower Siang,2025-06,-1.1880804617193212
Arunachal Pradesh,Lower Siang,2025-07,0.08865382151445053
Arunachal Pradesh,Lower Siang,2025-08,1.5477787166387609
Arunachal Pradesh,Lower Siang,2025-09,0.4078373923228934
Arunachal Pradesh,Lower Siang,2025-10,-0.6077466966130614
Arunachal Pradesh,Lower Siang,2025-11,0.7270209631313362
Arunachal Pradesh,Lower Siang,2025-12,-0.8520977556051709
Arunachal Pradesh,Lower Subansiri,2025-01,0.8451142772268746
Arunachal Pradesh,Lower Subansiri,2025-02,-0.03249167639231596
Arunachal Pradesh,Lower Subansiri,2025-03,-0.7810172317198585
Arunachal Pradesh,Lower Subansiri,2025-04,-0.377051059003407
Arunachal Pradesh,Lower Subansiri,2025-05,-0.4083746392407787
Arunachal Pradesh,Lower Subansiri,2025-06,1.8625849279686852
Arunachal Pradesh,Lower Subansiri,2025-07,1.5754521091261096
Arunachal Pradesh,Lower Subansiri,2025-08,0.6879506690672382
Arunachal Pradesh,Lower Subansiri,2025-09,-0.26824283291569406
Arunachal Pradesh,Lower Subansiri,2025-10,-1.4309974058138033
Arunachal Pradesh,Lower Subansiri,2025-11,-0.377051059003407
Arunachal Pradesh,Lower Subansiri,2025-12,-1.29587607929965
Arunachal Pradesh,Namsai,2025-01,3.006423198448715
Arunachal Pradesh,Namsai,2025-02,-0.6995086933510978
Arunachal Pradesh,Namsai,2025-03,-0.0744005978148716
Arunachal Pradesh,Namsai,2025-04,-0.5787555571963011
Arunachal Pradesh,Namsai,2025-05,-0.6831485910333511
Arunachal Pradesh,Namsai,2025-06,-0.7502250105361123
Arunachal Pradesh,Namsai,2025-07,-0.6431572298121926
Arunachal Pradesh,Namsai,2025-08,0.4597214137349496
Arunachal Pradesh,Namsai,2025-09,-0.0706263602569169
Arunachal Pradesh,Namsai,2025-10,0.5654845054015647
Arunachal Pradesh,Namsai,2025-11,-0.192345521500952
Arunachal Pradesh,Namsai,2025-12,-0.33946155608343703
Arunachal Pradesh,Pakke Kessang,2025-01,-0.9366051081088255
Arunachal Pradesh,Pakke Kessang,2025-02,-0.1853697609798718
Arunachal Pradesh,Pakke Kessang,2025-03,-0.1853697609798718
Arunachal Pradesh,Pakke Kessang,2025-04,-0.1853697609798718
Arunachal Pradesh,Pakke Kessang,2025-05,2.6049329569276707
Arunachal Pradesh,Pakke Kessang,2025-06,1.2097815979738995
Arunachal Pradesh,Pakke Kessang,2025-08,-0.1853697609798718
Arunachal Pradesh,Pakke Kessang,2025-09,-0.1853697609798718
Arunachal Pradesh,Pakke Kessang,2025-10,-0.1853697609798718
Arunachal Pradesh,Pakke Kessang,2025-11,-0.6504202139644623
Arunachal Pradesh,Pakke Kessang,2025-12,-1.1154706669490526
Arunachal Pradesh,Papum Pare,2025-01,2.809489292783088
Arunachal Pradesh,Papum Pare,2025-02,-0.4648605120155815
Arunachal Pradesh,Papum Pare,2025-03,-1.031104263282123
Arunachal Pradesh,Papum Pare,2025-04,-1.3627044411703728
Arunachal Pradesh,Papum Pare,2025-05,-0.15955809614507413
Arunachal Pradesh,Papum Pare,2025-06,-0.5701694367845558
Arunachal Pradesh,Papum Pare,2025-07,0.45931374055968865
Arunachal Pradesh,Papum Pare,2025-08,0.42659178137759746
Arunachal Pradesh,Papum Pare,2025-09,-0.095006015733941
Arunachal Pradesh,Papum Pare,2025-10,-0.3794017395286414
Arunachal Pradesh,Papum Pare,2025-11,0.1268164133868294
Arunachal Pradesh,Papum Pare,2025-12,0.24059327655308105
Arunachal Pradesh,Shi Yomi,2025-01,-1.1718620041558736
Arunachal Pradesh,Shi Yomi,2025-02,-0.4514499920065199
